artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Luis Bacalov Quartet,tango,album,Tango And Around,2001,4PkDD322d44v7z2lRLTgJy," <a href=""https://www.last.fm/music/Luis+Bacalov+Quartet"">Read more on Last.fm</a>",83,328,Diego Urcola,Greg Reitan,"Salvatore Bonafede, Enrico Rava, John Abercrombie, Ben Street, Clarence Pen"
Sandra Luna,tango,album,Tangos del Alma,2001,0SGe86cjKxzhLoN1jTd0eG,"Argentinean diva Sandra Luna breathes life into contemporary tango on her debut international release, Tango Varon, weaving her brand of ""Tango Cancion""---""sung"" tango as opposed to tango for dancers--- around a mix of classic and contemporary tangos that will delight lovers of the genre. Luna's enormously expressive voice sounds equally at home on classics like ""Che Bandoneon"" as it does on ""Carritos Cartoneros,"" a new and heartbreaking song about the impoverished cardboard gatherers of Buenos Aires <a href=""https://www.last.fm/music/Sandra+Luna"">Read more on Last.fm</a>",3834,13058,Eladia Blazquez,Patricia Andrade,Julio De Caro
Che Chino,tango,album,Tango Argenchino,2001,1gf8STmCWoMbD4lDSXwyHy," <a href=""https://www.last.fm/music/Che+Chino"">Read more on Last.fm</a>",255,5195,Agrupación Mamanis,Las Manos De Filippi,La Manos de Filippi
Manuel Pizarro,tango,album,"Tango en París, Vol. 5",2001,0T6vcqty257SXuP6ssvBSj," <a href=""https://www.last.fm/music/Manuel+Pizarro"">Read more on Last.fm</a>",246,1928,Francisco Lomuto,Ciriaco Ortiz,Eduardo Bianco
Various Artists,tango,album,Tango negro (Candombes y Rumbas Argentinas),2001,2Ayd9JFgBcTA7iM7Jnf77K,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Feline Lang,tango,album,"Tango, che!",2001,2B3E3nI8UTcYNYkcYOJlEe," <a href=""https://www.last.fm/music/Feline+Lang"">Read more on Last.fm</a>",11,941,,,
Various Artists,tango,album,Tango 1904-1950 Buenos Aires,2001,0ZSRIAZlUFpUSyI66gfAvC,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Balera Band,tango,album,Tango,2001,6MDSvlHIDxOrIn0NUEWbWs," <a href=""https://www.last.fm/music/Balera+Band"">Read more on Last.fm</a>",186,559,Liscio Mania,Stefano Parnasso,Roberto Scaglioni
Esnaldo Avila & Horacio Duggan,tango,album,Tangos Inmortales,2001,1X30ptsYxIH6ORKPlMJK8b,,,,,,
Raul Jaurena,tango,album,Tango Bar,2001,4t4wulztqsiugfcnBOcIqy," <a href=""https://www.last.fm/music/Raul+Jaurena"">Read more on Last.fm</a>",370,3843,Fernando Otero,Carlos Di Sarli,Rodolfo Biagi
Beverly Ritz,tango,album,"Tango, Where Did The Time Go?",2001,7CNwPWVsM7CmXwfUy3Ya4J," <a href=""https://www.last.fm/music/Beverly+Ritz"">Read more on Last.fm</a>",64,150,Donna Linton,Elizabeth Anne Middleton,John Catney
Quique Sinesi,tango,album,Tango Para Charlie,2001,2WZMLXFx2eUMggcs5SIMAr,"Quique Sinesi ; (キケ・シネーシ) Quique Sinesi (b. March 13, 1960) is a Latin Grammy Award-winning, Argentinian guitarist. He has performed with artists such as Joe Lovano, Dino Saluzzi, Pablo Ziegler, Enrico Rava, and Charlie Mariano. 引用元：http://www.geocities.jp/musica_arbrfr/quiquesinesi.html キケ・シネシ。1960年、ブエノスアイレスに生まれる。幼少よりクラシック、ジャズギター、作編曲の教育をうけ、プロとしてのキャリアは1974年、キケが14歳のと時からというから早熟な天才だったのだろう。Pedro Aznar、Ruben Rada、Lito EpumerやMono Fontanaらとセッションを繰り返していたらしい。1982年にバンドネオン奏者Dino Saluziのカルテット一員としてヨーロッパツアーに同行。キケにとっての初ヨーロッパツアーとなった。1984年にAlfombra MagicaをMatias Gonzales、Horacio Lopesと結成し3枚のアルバムを録音した。そして1986年ピアソラバンドのピアニストだったPablo Zieglerのカルテットに参加。またデンマークのトロンボーン奏者Erling Kronerのアルバムの録音にも参加している。1992年Dino Saluziの2回目のヨーロッパツアーに同行、またPablo Zieglerの北中南米ツアー、ヨーロッパツアーに同行するなど、世界をまたに活動をするようになった。 1989年キケのファーストアルバム”Cielo Abierto”を発表（1996年にMelopeaよりCDリリース）。Alfombra Magicaのメンバー、Cesar Franov、Alejandro Franpvらが参加している。“Cielo Abierto”、「Open Sky」。杉林から舞い降りる木漏れ陽、覗かれる白い空。ジャズ、ロック、クラシック、フォルクローレそのどれでもない、そこに差し込む陽の光のように、照らすことによりその時その場所にしかないものを呼び覚ますキケのギター。その名に相応しく“Cielo Abierto”はキケの代表曲となった。 その後、アルゼンチン、チリでの国際的ギターフェスティバルに参加、ヨーロッパ、アルゼンチンでジャンルを問わず様々なアーティスト達と活動を続け、1998年にアルゼンチンのEpsaレーベル世界にギタリストシリーズとして、セカンドアルバム”Danza sin fin”（Endless Dance）をリリース。同年Epsaよりクラリネット奏者Marcelo Moguilevskyとのデュオアルバム”Soltando Amarras”（Free from Bounds）をリリース。 2000年にはドイツのレーベルから立て続けに新作をリリース。ケルンのVelve-HeartsよりピアニストPablo Paredes、チリ人フォルクローレミュージシャンSergio Teranとのアルバム”Viaje Latinoamericano”をリリース。ECMがフォルクローレ音楽を取り上げたらこんなアルバムになるのでは、という感じの美しい音楽になっている。 そしてインディペンデントレーベルGenuit Musikよりサードアルバム”Color Cielo”（Color of Sky）をリリース。絵を描くように、本を書くように作ったというこのアルバム。Charlie Mariano、Markus Stockhausen、Mitchel Forman という変わった面子が参加。ヨーロッパで、ヨーロッパのミュージシャンとキケのアルゼンチンへの思いをこめたアルバムだ。ヨーロッパにおけるキケの活動の一先ずの集成といっていいだろう。 そして2001年には、4thアルバム”Microtangos”をドイツのAcoustic Music Recordsよりリリース。ジャズミュージシャンとの共演の多かったキケが、改めてソロギタリストとしての自分をアピールしたアルバムだ。1曲目はあのCielo Albierto。キケを初めて聴く人にはまずこれをすすめたい。 EnjaレーベルからCharlie Marianoとのデュオ”Tango para Charlie”がリリース。 また、ドイツ在住のアルゼンチン人パーカッション奏者Daniel Messinaとのデュオアルバム”Prioridad a la emocion”をDanielの個人レーベル”art-mode-records”よりリリース。DanielはBarbara Dennerleinと活動している人物だ。面白いことに、キケはこのアルバムの製作理由を二人のスピネッタへのリスペクトより生まれたという。 2003年にリリースされたアルゼンチンのシンガーSilvia Iriondoの3rd”Tierra que anda”でもキケの素晴らしい演奏が聴くことができる（1st、2ndにも参加している）。 EnjaからはPablo ZieglerとのNew Tango Duo”Bajo Cero”をリリース。”Bajo Cero”と、前述のCharlie Marianoとのデュオ”Tango para Charlie”は国内盤もリリースされた！Pablo Zieglerとは韓国までツアーできたというのに日本へは来ず！なぜ？!おかしすぎるよ。 他にも参加作品は数多いが、代表作はこんなところだろうか。 キケのギターの音は彼のアルバムタイトルで語られている。“Cielo Abierto”、 ”Danza sin fin”、そして”Color Cielo”。空に浮かび輝く終わりのないダンス。それは光をまとい、風を友とし、雲と戯れる、静かで優雅なダンス。 何時の日か、そのダンスを目の前で、そしてともに踊れる日を、木漏れ陽の向こうに想う <a href=""https://www.last.fm/music/Quique+Sinesi"">Read more on Last.fm</a>",7117,52814,Carlos Moscardini,Hector Ayala,Puente Celeste
Klaus Jäckle,tango,album,Tango,2001,79lKM1mRfb7NsXw3yuZKlP," <a href=""https://www.last.fm/music/Klaus+J%C3%A4ckle"">Read more on Last.fm</a>",9803,27598,Musica Antiqua New York,Tbilisi Symphony Orchestra & Jansug Kakhidze,"St. Petersburg Radio and TV Symphony Orchestra, Pavel Popov & Stanislav Gorkovenko"
Trio Yengibarjan,tango,album,Tango Passion,2001,79O0AkUwRTqaBWOohUOmPx,"Trio Yengibarjan: David Yengibarjan / Gabor Juhasz / Jozsef Barcza Horvath David Yengibarjan - armenian accordion player living in Hungary. Inspired by Astor Piazzolla for the album 'Tango Passion'. <a href=""https://www.last.fm/music/Trio+Yengibarjan"">Read more on Last.fm</a>",302,4932,Harcsa Veronika,Emil.Rulez!,Amorf Ördögök
Reijo Taipale,tango,album,Tangot,2001,5MpGmMAeH5I26HjPZ0uC66,"Reijo Toivo Taipale (9 March 1940 – 26 April 2019) was a Finnish pop singer since the 1950s specializing in Schlager music and tango. Many of his albums have gone gold and platinum. Taipale was born in Miehikkälä, Finland. Throughout the 1970s, he collaborated closely with Eino Grön with the two releasing four joint tango-based albums. Taipale died in Helsinki from dementia on 26 April 2019 at the age of 79. Reijo Toivo Taipale (s. 9. maaliskuuta 1940 Miehikkälä) on suomalainen iskelmälaulaja. <a href=""https://www.last.fm/music/Reijo+Taipale"">Read more on Last.fm</a>",23693,211313,Erkki Junkkarinen,Eino Grön,Taisto Tammi
Osvaldo Fresedo y su Orquesta Típica,tango,album,Mis 30 Mejores Tangos,2001,4XfkfeiTceE6UklFtJSWYL," <a href=""https://www.last.fm/music/Osvaldo+Fresedo+y+su+Orquesta+T%C3%ADpica"">Read more on Last.fm</a>",938,6701,Miguel Caló,Angel D'Agostino Y Su Orquesta Típica,Carlos Di Sarli y su Orquesta Típica
Carlos Gardel,tango,album,Los Astros Del Tango - Documentos Tango,2001,66sCQxCzRuMHSHfRvGSPv3,"Carlos Gardel (born Charles Romuald Gardes; 11 December 1890 – 24 June 1935) was an Argentine tango singer, songwriter, composer and actor, and is perhaps the most prominent figure in the history of tango. Gardel died in an airplane crash at the height of his career, becoming an archetypal tragic hero mourned throughout Latin America. For many, Gardel embodies the soul of the tango style. He is commonly referred to as ""Carlitos"", ""El Zorzal"" (The Song Thrush) <a href=""https://www.last.fm/music/Carlos+Gardel"">Read more on Last.fm</a>",230365,2489554,Roberto Goyeneche,Julio Sosa,Juan D'Arienzo
Sexteto Tango,tango,album,Nochero Soy,2001,0F28qy9Ie4vaZxyziOae7q," <a href=""https://www.last.fm/music/Sexteto+Tango"">Read more on Last.fm</a>",7183,24830,Quinteto Pirincho,Quinteto Real,Manga De Tanos
Astor Piazzolla,tango,album,Bailando Tango,2001,2a7HDa5XGDOMVXC2HzHUTU,"Astor Piazzolla (March 11, 1921 – July 4, 1992) was an Argentine tango composer and bandoneón player. His oeuvre revolutionized the traditional tango into a new style termed nuevo tango, incorporating elements from jazz and classical music. An excellent bandoneonist, he regularly performed his own compositions with different ensembles. He is known in his native land as ""El Gran Astor"" (""The Great Astor""). Ástor Pantaleón Piazzolla was born in Mar del Plata <a href=""https://www.last.fm/music/Astor+Piazzolla"">Read more on Last.fm</a>",416384,6715369,Roberto Goyeneche,Carlos Gardel,Osvaldo Pugliese
London Concertante,tango,album,Gypsy Tango Pasion,2001,2orwD6ArF3F92k9lwDSsXR,"London Concertante enjoys an enviable position in the world of classical music where it is regarded as one of the finest chamber ensembles in Europe - a position it has spent the last 17 years striving to maintain. Begun in 1991, the ensemble quickly garnered praise both here and abroad and now gives around 100 concerts a year all over the world. “Quality musicians. Quite excellent…pursuing each new pulse with the unanimity of a shoal of fish. <a href=""https://www.last.fm/music/London+Concertante"">Read more on Last.fm</a>",18092,106425,The Royal Mozart Symphony,Mozart Oboe Quartet,The Vivaldi Orchestra
Raul Garello,tango,album,Bailando Tango,2001,4BRAcnI8JjvH2zhjgMhB3k,"Bandoneon player, leader and composer Born January 3, 1936 in the city of Chacabuco, province of Buenos Aires. He is said to be one of the most important contributors to what is considered the generation of ""post-Piazzolla"" musicians. Astor meant a turning point between the sound of the forties and the present tango; there is a time before and a time after him in the music of Buenos Aires. Garello is a happy consequence of this process. He arrived in Buenos Aires from his hometown <a href=""https://www.last.fm/music/+noredirect/Raul+Garello"">Read more on Last.fm</a>",449,1289,José Basso,Alberto Podesta,Alberto Marino
Quartango,tango,album,Macadam Tango,2001,4Z64QtLxnqimxkUm0Wg90K,"Comprised of four highly accomplished musicians, bound by their shared passion for the tango and driven by an unceasing desire to make a close connection with their audience, Quartango offers a performance filled with subtle nuances and a blend of colours that reflects both the classics and modernity, as well as the effervescence of the milonga. Acclaimed excellence Quartango’s awards include three Opus Awards from the Conseil québécois de la musique, notably 2007/2008 Artist of the Year, a Félix Award and a Juno nomination. <a href=""https://www.last.fm/music/Quartango"">Read more on Last.fm</a>",3188,23883,Conjunto Berretín,Craig Einhorn,Los Reyes Del Tango
Carlos Gardel con guitarras,tango,album,Documentos Tango - El Bandoneón,2001,4NzwCk83CabrNR8lYBlngE," <a href=""https://www.last.fm/music/Carlos+Gardel+con+guitarras"">Read more on Last.fm</a>",33,102,Agustín Magaldi,Carlos Di Sarli,Julio De Caro
Various Artists,tango,album,Bailando Tango,2001,01YQkBLnqhukkdyEldZPdO,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Orquesta Simbolo Osmar Maderna,tango,album,Bailando Tango,2001,74ttz0qvkge2JzdyWSdySV," <a href=""https://www.last.fm/music/Orquesta+Simbolo+Osmar+Maderna"">Read more on Last.fm</a>",79,315,Jose Libertella Y Su Quinteto,Carlos Di Sarli,Miguel Caló
Carlos Acuña,tango,album,Documentos Tango - Carlos Acuña,2001,3xhUCpvKX3xvi8i2YFMM3a,"Carlos Acuña (November 3, 1914 – February 19, 1989) was an Argentine Tango singer and composer, he was best known as the creator of the ""La Calesita"", he began his career in the 1930s. He lived in Spain for 17 years, where he obtained great success, then returned to Argentina in 1978. <a href=""https://www.last.fm/music/+noredirect/Carlos+Acu%C3%B1a"">Read more on Last.fm</a>",806,2471,Discepolo,Carlos Bares,Domingo Federico Y Su
